"","Event","Date_Time","TemperatureC","Field","Pop","Cage","Height","Treatment"
"151",151,"07/19/2021 13:19:21",23.98,"SP","SP","S_SPH_P1_60",60,"Predator"
"152",152,"07/19/2021 14:19:21",22.69,"SP","SP","S_SPH_P1_60",60,"Predator"
"153",153,"07/19/2021 15:19:21",22.82,"SP","SP","S_SPH_P1_60",60,"Predator"
"154",154,"07/19/2021 16:19:21",26.9,"SP","SP","S_SPH_P1_60",60,"Predator"
"155",155,"07/19/2021 17:19:21",31.36,"SP","SP","S_SPH_P1_60",60,"Predator"
"156",156,"07/19/2021 18:19:21",23.89,"SP","SP","S_SPH_P1_60",60,"Predator"
"157",157,"07/19/2021 19:19:21",22.52,"SP","SP","S_SPH_P1_60",60,"Predator"
"158",158,"07/19/2021 20:19:21",20.8,"SP","SP","S_SPH_P1_60",60,"Predator"
"159",159,"07/19/2021 21:19:21",17.16,"SP","SP","S_SPH_P1_60",60,"Predator"
"160",160,"07/19/2021 22:19:21",16.86,"SP","SP","S_SPH_P1_60",60,"Predator"
"161",161,"07/19/2021 23:19:21",17.11,"SP","SP","S_SPH_P1_60",60,"Predator"
"162",162,"07/20/2021 00:19:21",16.6,"SP","SP","S_SPH_P1_60",60,"Predator"
"163",163,"07/20/2021 01:19:21",16.21,"SP","SP","S_SPH_P1_60",60,"Predator"
"164",164,"07/20/2021 02:19:21",15.61,"SP","SP","S_SPH_P1_60",60,"Predator"
"165",165,"07/20/2021 03:19:21",14.63,"SP","SP","S_SPH_P1_60",60,"Predator"
"166",166,"07/20/2021 04:19:21",14.11,"SP","SP","S_SPH_P1_60",60,"Predator"
"167",167,"07/20/2021 05:19:21",14.15,"SP","SP","S_SPH_P1_60",60,"Predator"
"168",168,"07/20/2021 06:19:21",15.18,"SP","SP","S_SPH_P1_60",60,"Predator"
"169",169,"07/20/2021 07:19:21",18.4,"SP","SP","S_SPH_P1_60",60,"Predator"
"170",170,"07/20/2021 08:19:21",21.62,"SP","SP","S_SPH_P1_60",60,"Predator"
"171",171,"07/20/2021 09:19:21",25.35,"SP","SP","S_SPH_P1_60",60,"Predator"
"172",172,"07/20/2021 10:19:21",27.41,"SP","SP","S_SPH_P1_60",60,"Predator"
"173",173,"07/20/2021 11:19:21",29.47,"SP","SP","S_SPH_P1_60",60,"Predator"
"174",174,"07/20/2021 12:19:21",30.97,"SP","SP","S_SPH_P1_60",60,"Predator"
"175",175,"07/20/2021 13:19:21",31.61,"SP","SP","S_SPH_P1_60",60,"Predator"
"176",176,"07/20/2021 14:19:21",33.03,"SP","SP","S_SPH_P1_60",60,"Predator"
"177",177,"07/20/2021 15:19:21",31.31,"SP","SP","S_SPH_P1_60",60,"Predator"
"178",178,"07/20/2021 16:19:21",32.73,"SP","SP","S_SPH_P1_60",60,"Predator"
"179",179,"07/20/2021 17:19:21",32.17,"SP","SP","S_SPH_P1_60",60,"Predator"
"180",180,"07/20/2021 18:19:21",29.04,"SP","SP","S_SPH_P1_60",60,"Predator"
"181",181,"07/20/2021 19:19:21",24.84,"SP","SP","S_SPH_P1_60",60,"Predator"
"182",182,"07/20/2021 20:19:21",20.46,"SP","SP","S_SPH_P1_60",60,"Predator"
"183",183,"07/20/2021 21:19:21",19.13,"SP","SP","S_SPH_P1_60",60,"Predator"
"184",184,"07/20/2021 22:19:21",20.63,"SP","SP","S_SPH_P1_60",60,"Predator"
"185",185,"07/20/2021 23:19:21",19.65,"SP","SP","S_SPH_P1_60",60,"Predator"
"186",186,"07/21/2021 00:19:21",17.93,"SP","SP","S_SPH_P1_60",60,"Predator"
"187",187,"07/21/2021 01:19:21",17.8,"SP","SP","S_SPH_P1_60",60,"Predator"
"188",188,"07/21/2021 02:19:21",17.72,"SP","SP","S_SPH_P1_60",60,"Predator"
"189",189,"07/21/2021 03:19:21",17.24,"SP","SP","S_SPH_P1_60",60,"Predator"
"190",190,"07/21/2021 04:19:21",16.81,"SP","SP","S_SPH_P1_60",60,"Predator"
"191",191,"07/21/2021 05:19:21",16.47,"SP","SP","S_SPH_P1_60",60,"Predator"
"192",192,"07/21/2021 06:19:21",16.99,"SP","SP","S_SPH_P1_60",60,"Predator"
"193",193,"07/21/2021 07:19:21",18.92,"SP","SP","S_SPH_P1_60",60,"Predator"
"194",194,"07/21/2021 08:19:21",20.98,"SP","SP","S_SPH_P1_60",60,"Predator"
"195",195,"07/21/2021 09:19:21",21.79,"SP","SP","S_SPH_P1_60",60,"Predator"
"196",196,"07/21/2021 10:19:21",24.45,"SP","SP","S_SPH_P1_60",60,"Predator"
"197",197,"07/21/2021 11:19:21",26.38,"SP","SP","S_SPH_P1_60",60,"Predator"
"198",198,"07/21/2021 12:19:21",26.98,"SP","SP","S_SPH_P1_60",60,"Predator"
"199",199,"07/21/2021 13:19:21",29.38,"SP","SP","S_SPH_P1_60",60,"Predator"
"200",200,"07/21/2021 14:19:21",31.1,"SP","SP","S_SPH_P1_60",60,"Predator"
"201",201,"07/21/2021 15:19:21",29.21,"SP","SP","S_SPH_P1_60",60,"Predator"
"202",202,"07/21/2021 16:19:21",30.41,"SP","SP","S_SPH_P1_60",60,"Predator"
"203",203,"07/21/2021 17:19:21",32.94,"SP","SP","S_SPH_P1_60",60,"Predator"
"204",204,"07/21/2021 18:19:21",24.71,"SP","SP","S_SPH_P1_60",60,"Predator"
"205",205,"07/21/2021 19:19:21",19.95,"SP","SP","S_SPH_P1_60",60,"Predator"
"206",206,"07/21/2021 20:19:21",17.5,"SP","SP","S_SPH_P1_60",60,"Predator"
"207",207,"07/21/2021 21:19:21",16.21,"SP","SP","S_SPH_P1_60",60,"Predator"
"208",208,"07/21/2021 22:19:21",15.7,"SP","SP","S_SPH_P1_60",60,"Predator"
"209",209,"07/21/2021 23:19:21",14.93,"SP","SP","S_SPH_P1_60",60,"Predator"
"210",210,"07/22/2021 00:19:21",14.28,"SP","SP","S_SPH_P1_60",60,"Predator"
"211",211,"07/22/2021 01:19:21",14.11,"SP","SP","S_SPH_P1_60",60,"Predator"
"212",212,"07/22/2021 02:19:21",13.68,"SP","SP","S_SPH_P1_60",60,"Predator"
"213",213,"07/22/2021 03:19:21",13.08,"SP","SP","S_SPH_P1_60",60,"Predator"
"214",214,"07/22/2021 04:19:21",12.95,"SP","SP","S_SPH_P1_60",60,"Predator"
"215",215,"07/22/2021 05:19:21",12.14,"SP","SP","S_SPH_P1_60",60,"Predator"
"216",216,"07/22/2021 06:19:21",14.5,"SP","SP","S_SPH_P1_60",60,"Predator"
"217",217,"07/22/2021 07:19:21",19.56,"SP","SP","S_SPH_P1_60",60,"Predator"
"218",218,"07/22/2021 08:19:21",23.12,"SP","SP","S_SPH_P1_60",60,"Predator"
"219",219,"07/22/2021 09:19:21",24.62,"SP","SP","S_SPH_P1_60",60,"Predator"
"220",220,"07/22/2021 10:19:21",26.42,"SP","SP","S_SPH_P1_60",60,"Predator"
"221",221,"07/22/2021 11:19:21",28.23,"SP","SP","S_SPH_P1_60",60,"Predator"
"222",222,"07/22/2021 12:19:21",29.21,"SP","SP","S_SPH_P1_60",60,"Predator"
"223",223,"07/22/2021 13:19:21",31.4,"SP","SP","S_SPH_P1_60",60,"Predator"
"224",224,"07/22/2021 14:19:21",26.25,"SP","SP","S_SPH_P1_60",60,"Predator"
"225",225,"07/22/2021 15:19:21",26.25,"SP","SP","S_SPH_P1_60",60,"Predator"
"226",226,"07/22/2021 16:19:21",29.73,"SP","SP","S_SPH_P1_60",60,"Predator"
"227",227,"07/22/2021 17:19:21",32.77,"SP","SP","S_SPH_P1_60",60,"Predator"
"228",228,"07/22/2021 18:19:21",24.54,"SP","SP","S_SPH_P1_60",60,"Predator"
"229",229,"07/22/2021 19:19:21",21.53,"SP","SP","S_SPH_P1_60",60,"Predator"
"230",230,"07/22/2021 20:19:21",17.8,"SP","SP","S_SPH_P1_60",60,"Predator"
"231",231,"07/22/2021 21:19:21",16.43,"SP","SP","S_SPH_P1_60",60,"Predator"
"232",232,"07/22/2021 22:19:21",15.74,"SP","SP","S_SPH_P1_60",60,"Predator"
"233",233,"07/22/2021 23:19:21",14.41,"SP","SP","S_SPH_P1_60",60,"Predator"
"234",234,"07/23/2021 00:19:21",14.84,"SP","SP","S_SPH_P1_60",60,"Predator"
