"","Event","Date_Time","TemperatureC","Field","Pop","Cage","Height","Treatment"
"130",130,"08/03/2021 19:01:12",22.99,"UP","MC","S_MCN_P1_60",60,"Predator"
"131",131,"08/03/2021 20:01:12",22.95,"UP","MC","S_MCN_P1_60",60,"Predator"
"132",132,"08/03/2021 21:01:12",22.91,"UP","MC","S_MCN_P1_60",60,"Predator"
"133",133,"08/03/2021 22:01:12",22.73,"UP","MC","S_MCN_P1_60",60,"Predator"
"134",134,"08/03/2021 23:01:12",23.03,"UP","MC","S_MCN_P1_60",60,"Predator"
"135",135,"08/04/2021 00:01:12",23.03,"UP","MC","S_MCN_P1_60",60,"Predator"
"136",136,"08/04/2021 01:01:12",23.03,"UP","MC","S_MCN_P1_60",60,"Predator"
"137",137,"08/04/2021 02:01:12",22.95,"UP","MC","S_MCN_P1_60",60,"Predator"
"138",138,"08/04/2021 03:01:12",22.99,"UP","MC","S_MCN_P1_60",60,"Predator"
"139",139,"08/04/2021 04:01:12",22.99,"UP","MC","S_MCN_P1_60",60,"Predator"
"140",140,"08/04/2021 05:01:12",22.99,"UP","MC","S_MCN_P1_60",60,"Predator"
"141",141,"08/04/2021 06:01:12",23.03,"UP","MC","S_MCN_P1_60",60,"Predator"
"142",142,"08/04/2021 07:01:12",23.08,"UP","MC","S_MCN_P1_60",60,"Predator"
"143",143,"08/04/2021 08:01:12",23.12,"UP","MC","S_MCN_P1_60",60,"Predator"
"144",144,"08/04/2021 09:01:12",23.25,"UP","MC","S_MCN_P1_60",60,"Predator"
"145",145,"08/04/2021 10:01:12",23.25,"UP","MC","S_MCN_P1_60",60,"Predator"
"146",146,"08/04/2021 11:01:12",23.21,"UP","MC","S_MCN_P1_60",60,"Predator"
"147",147,"08/04/2021 12:01:12",22.95,"UP","MC","S_MCN_P1_60",60,"Predator"
"148",148,"08/04/2021 13:01:12",23.12,"UP","MC","S_MCN_P1_60",60,"Predator"
"149",149,"08/04/2021 14:01:12",22.78,"UP","MC","S_MCN_P1_60",60,"Predator"
"150",150,"08/04/2021 15:01:12",22.78,"UP","MC","S_MCN_P1_60",60,"Predator"
"151",151,"08/04/2021 16:01:12",22.82,"UP","MC","S_MCN_P1_60",60,"Predator"
"152",152,"08/04/2021 17:01:12",22.91,"UP","MC","S_MCN_P1_60",60,"Predator"
"153",153,"08/04/2021 18:01:12",22.86,"UP","MC","S_MCN_P1_60",60,"Predator"
"154",154,"08/04/2021 19:01:12",22.95,"UP","MC","S_MCN_P1_60",60,"Predator"
