"","Event","Date_Time","TemperatureC","Field","Pop","Cage","Height","Treatment"
"128",128,"09/18/2021 18:07:47",21.88,"YF","DC","S_DCS_P1_60",60,"Predator"
"129",129,"09/18/2021 19:07:47",19.3,"YF","DC","S_DCS_P1_60",60,"Predator"
"130",130,"09/18/2021 20:07:47",18.66,"YF","DC","S_DCS_P1_60",60,"Predator"
"131",131,"09/18/2021 21:07:47",18.14,"YF","DC","S_DCS_P1_60",60,"Predator"
"132",132,"09/18/2021 22:07:47",19.52,"YF","DC","S_DCS_P1_60",60,"Predator"
"133",133,"09/18/2021 23:07:47",19.73,"YF","DC","S_DCS_P1_60",60,"Predator"
"134",134,"09/19/2021 00:07:47",19.43,"YF","DC","S_DCS_P1_60",60,"Predator"
"135",135,"09/19/2021 01:07:47",18.66,"YF","DC","S_DCS_P1_60",60,"Predator"
"136",136,"09/19/2021 02:07:47",17.93,"YF","DC","S_DCS_P1_60",60,"Predator"
"137",137,"09/19/2021 03:07:47",17.03,"YF","DC","S_DCS_P1_60",60,"Predator"
"138",138,"09/19/2021 04:07:47",15.14,"YF","DC","S_DCS_P1_60",60,"Predator"
"139",139,"09/19/2021 05:07:47",14.5,"YF","DC","S_DCS_P1_60",60,"Predator"
"140",140,"09/19/2021 06:07:47",13.73,"YF","DC","S_DCS_P1_60",60,"Predator"
"141",141,"09/19/2021 07:07:47",13.6,"YF","DC","S_DCS_P1_60",60,"Predator"
"142",142,"09/19/2021 08:07:47",14.5,"YF","DC","S_DCS_P1_60",60,"Predator"
"143",143,"09/19/2021 09:07:47",18.36,"YF","DC","S_DCS_P1_60",60,"Predator"
"144",144,"09/19/2021 10:07:47",21.49,"YF","DC","S_DCS_P1_60",60,"Predator"
"145",145,"09/19/2021 11:07:47",22.26,"YF","DC","S_DCS_P1_60",60,"Predator"
"146",146,"09/19/2021 12:07:47",23.03,"YF","DC","S_DCS_P1_60",60,"Predator"
"147",147,"09/19/2021 13:07:47",28.14,"YF","DC","S_DCS_P1_60",60,"Predator"
"148",148,"09/19/2021 14:07:47",27.93,"YF","DC","S_DCS_P1_60",60,"Predator"
"149",149,"09/19/2021 15:07:47",22.69,"YF","DC","S_DCS_P1_60",60,"Predator"
"150",150,"09/19/2021 16:07:47",22.65,"YF","DC","S_DCS_P1_60",60,"Predator"
"151",151,"09/19/2021 17:07:47",23.21,"YF","DC","S_DCS_P1_60",60,"Predator"
"152",152,"09/19/2021 18:07:47",16.64,"YF","DC","S_DCS_P1_60",60,"Predator"
"153",153,"09/19/2021 19:07:47",13.98,"YF","DC","S_DCS_P1_60",60,"Predator"
"154",154,"09/19/2021 20:07:47",13.08,"YF","DC","S_DCS_P1_60",60,"Predator"
"155",155,"09/19/2021 21:07:47",14.84,"YF","DC","S_DCS_P1_60",60,"Predator"
"156",156,"09/19/2021 22:07:47",14.58,"YF","DC","S_DCS_P1_60",60,"Predator"
"157",157,"09/19/2021 23:07:47",14.33,"YF","DC","S_DCS_P1_60",60,"Predator"
"158",158,"09/20/2021 00:07:47",11.71,"YF","DC","S_DCS_P1_60",60,"Predator"
"159",159,"09/20/2021 01:07:47",12.22,"YF","DC","S_DCS_P1_60",60,"Predator"
"160",160,"09/20/2021 02:07:47",10.46,"YF","DC","S_DCS_P1_60",60,"Predator"
"161",161,"09/20/2021 03:07:47",10.16,"YF","DC","S_DCS_P1_60",60,"Predator"
"162",162,"09/20/2021 04:07:47",10.42,"YF","DC","S_DCS_P1_60",60,"Predator"
"163",163,"09/20/2021 05:07:47",11.11,"YF","DC","S_DCS_P1_60",60,"Predator"
"164",164,"09/20/2021 06:07:47",10.68,"YF","DC","S_DCS_P1_60",60,"Predator"
"165",165,"09/20/2021 07:07:47",11.71,"YF","DC","S_DCS_P1_60",60,"Predator"
"166",166,"09/20/2021 08:07:47",12.91,"YF","DC","S_DCS_P1_60",60,"Predator"
"167",167,"09/20/2021 09:07:47",16.81,"YF","DC","S_DCS_P1_60",60,"Predator"
"168",168,"09/20/2021 10:07:47",23.16,"YF","DC","S_DCS_P1_60",60,"Predator"
"169",169,"09/20/2021 11:07:47",22.48,"YF","DC","S_DCS_P1_60",60,"Predator"
"170",170,"09/20/2021 12:07:47",27.02,"YF","DC","S_DCS_P1_60",60,"Predator"
"171",171,"09/20/2021 13:07:47",29.56,"YF","DC","S_DCS_P1_60",60,"Predator"
"172",172,"09/20/2021 14:07:47",31.36,"YF","DC","S_DCS_P1_60",60,"Predator"
"173",173,"09/20/2021 15:07:47",24.02,"YF","DC","S_DCS_P1_60",60,"Predator"
"174",174,"09/20/2021 16:07:47",22.86,"YF","DC","S_DCS_P1_60",60,"Predator"
"175",175,"09/20/2021 17:07:47",24.49,"YF","DC","S_DCS_P1_60",60,"Predator"
"176",176,"09/20/2021 18:07:47",19.82,"YF","DC","S_DCS_P1_60",60,"Predator"
"177",177,"09/20/2021 19:07:47",15.44,"YF","DC","S_DCS_P1_60",60,"Predator"
"178",178,"09/20/2021 20:07:47",13.25,"YF","DC","S_DCS_P1_60",60,"Predator"
"179",179,"09/20/2021 21:07:47",12.18,"YF","DC","S_DCS_P1_60",60,"Predator"
"180",180,"09/20/2021 22:07:47",11.71,"YF","DC","S_DCS_P1_60",60,"Predator"
"181",181,"09/20/2021 23:07:47",11.45,"YF","DC","S_DCS_P1_60",60,"Predator"
"182",182,"09/21/2021 00:07:47",10.98,"YF","DC","S_DCS_P1_60",60,"Predator"
"183",183,"09/21/2021 01:07:47",10.89,"YF","DC","S_DCS_P1_60",60,"Predator"
"184",184,"09/21/2021 02:07:47",10.64,"YF","DC","S_DCS_P1_60",60,"Predator"
